set_name,source,tier,category_primary,category,method,fgsea_eligible,gsva_eligible,size_mouse,size_human,n_unmapped_to_human,n_unmapped_from_human,description,notes
MG_SIG_FGF_PID,MSIGDB,mammary_atlas,Mammary_development,signalling: FGF,both,TRUE,TRUE,36,36,0,NA,FGF signalling axis | MSigDB PID_FGF_PATHWAY (C2 CP:PID) | both,NA
MG_SIG_FGF_REACTOME,MSIGDB,mammary_atlas,Mammary_development,signalling: FGF,both,TRUE,TRUE,43,45,0,NA,FGF signalling axis | MSigDB REACTOME_SIGNALING_BY_FGFR (C2 CP:REACTOME) | both,NA
MG_SIG_GH_REACTOME,MSIGDB,mammary_atlas,Mammary_development,signalling: IGF/GH,both,TRUE,TRUE,17,17,0,NA,IGF/GH signalling axis | MSigDB REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING (C2 CP:REACTOME) | both,NA
MG_SIG_HH_GLI_PID,MSIGDB,mammary_atlas,Mammary_development,signalling: Hedgehog,both,TRUE,TRUE,27,27,0,NA,Hedgehog signalling axis | MSigDB PID_HEDGEHOG_GLI_PATHWAY (C2 CP:PID) | both,NA
MG_SIG_HH_HALLMARK,MSIGDB,mammary_atlas,Mammary_development,signalling: Hedgehog,both,TRUE,TRUE,36,36,0,NA,Hedgehog signalling axis | MSigDB HALLMARK_HEDGEHOG_SIGNALING (H ) | both,NA
MG_SIG_HH_KEGG,MSIGDB,mammary_atlas,Mammary_development,signalling: Hedgehog,both,TRUE,TRUE,19,19,0,NA,Hedgehog signalling axis | MSigDB KEGG_HEDGEHOG_SIGNALING_PATHWAY (C2 CP:KEGG_LEGACY) | both,NA
MG_SIG_HH_REACTOME,MSIGDB,mammary_atlas,Mammary_development,signalling: Hedgehog,both,TRUE,TRUE,55,54,1,NA,Hedgehog signalling axis | MSigDB REACTOME_SIGNALING_BY_HEDGEHOG (C2 CP:REACTOME) | both,NA
MG_SIG_IGF1_PID,MSIGDB,mammary_atlas,Mammary_development,signalling: IGF/GH,both,TRUE,TRUE,20,20,0,NA,IGF/GH signalling axis | MSigDB PID_IGF1_PATHWAY (C2 CP:PID) | both,NA
MG_SIG_IGF1_REACTOME,MSIGDB,mammary_atlas,Mammary_development,signalling: IGF/GH,both,TRUE,TRUE,27,27,0,NA,IGF/GH signalling axis | MSigDB REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R (C2 CP:REACTOME) | both,NA
MG_SIG_JAKSTAT_KEGG,MSIGDB,mammary_atlas,Mammary_development,signalling: JAK2/STAT5 (Prolactin),both,TRUE,TRUE,95,94,1,NA,JAK2/STAT5 (Prolactin) signalling axis | MSigDB KEGG_JAK_STAT_SIGNALING_PATHWAY (C2 CP:KEGG_LEGACY) | both,NA
MG_SIG_NOTCH_HALLMARK,MSIGDB,mammary_atlas,Mammary_development,signalling: Notch,both,TRUE,TRUE,32,32,0,NA,Notch signalling axis | MSigDB HALLMARK_NOTCH_SIGNALING (H ) | both,NA
MG_SIG_NOTCH_HESHEY_PID,MSIGDB,mammary_atlas,Mammary_development,signalling: Notch,both,TRUE,TRUE,29,29,0,NA,Notch signalling axis | MSigDB PID_HES_HEY_PATHWAY (C2 CP:PID) | both,NA
MG_SIG_NOTCH_KEGG,MSIGDB,mammary_atlas,Mammary_development,signalling: Notch,both,TRUE,TRUE,31,30,1,NA,Notch signalling axis | MSigDB KEGG_NOTCH_SIGNALING_PATHWAY (C2 CP:KEGG_LEGACY) | both,NA
MG_SIG_NOTCH_REACTOME,MSIGDB,mammary_atlas,Mammary_development,signalling: Notch,both,TRUE,TRUE,114,111,3,NA,Notch signalling axis | MSigDB REACTOME_SIGNALING_BY_NOTCH (C2 CP:REACTOME) | both,NA
MG_SIG_PI3K_AKT_HALLMARK,MSIGDB,mammary_atlas,Mammary_development,signalling: IGF/GH,both,TRUE,TRUE,105,103,2,NA,IGF/GH signalling axis | MSigDB HALLMARK_PI3K_AKT_MTOR_SIGNALING (H ) | both,NA
MG_SIG_PRL_PID,MSIGDB,mammary_atlas,Mammary_development,signalling: JAK2/STAT5 (Prolactin),both,FALSE,TRUE,14,14,0,NA,JAK2/STAT5 (Prolactin) signalling axis | MSigDB PID_PRL_SIGNALING_EVENTS_PATHWAY (C2 CP:PID) | both,NA
MG_SIG_PRL_WP,MSIGDB,mammary_atlas,Mammary_development,signalling: JAK2/STAT5 (Prolactin),both,TRUE,TRUE,63,61,2,NA,JAK2/STAT5 (Prolactin) signalling axis | MSigDB WP_PROLACTIN_SIGNALING (C2 CP:WIKIPATHWAYS) | both,NA
MG_SIG_RANKL_BIOCARTA,MSIGDB,mammary_atlas,Mammary_development,signalling: Progesterone/RANKL,both,FALSE,TRUE,12,12,0,NA,Progesterone/RANKL signalling axis | MSigDB BIOCARTA_RANKL_PATHWAY (C2 CP:BIOCARTA) | both,NA
MG_SIG_RANKL_WP,MSIGDB,mammary_atlas,Mammary_development,signalling: Progesterone/RANKL,both,TRUE,TRUE,42,42,0,NA,Progesterone/RANKL signalling axis | MSigDB WP_RANKLRANK_SIGNALING (C2 CP:WIKIPATHWAYS) | both,NA
MG_SIG_SMAD23_PID,MSIGDB,mammary_atlas,Mammary_development,signalling: TGF-beta/STAT3,both,TRUE,TRUE,54,54,0,NA,TGF-beta/STAT3 signalling axis | MSigDB PID_SMAD2_3NUCLEAR_PATHWAY (C2 CP:PID) | both,NA
MG_SIG_STAT3_HALLMARK,MSIGDB,mammary_atlas,Mammary_development,signalling: TGF-beta/STAT3,both,TRUE,TRUE,88,83,3,NA,TGF-beta/STAT3 signalling axis | MSigDB HALLMARK_IL6_JAK_STAT3_SIGNALING (H ) | both,NA
MG_SIG_STAT5_HALLMARK,MSIGDB,mammary_atlas,Mammary_development,signalling: JAK2/STAT5 (Prolactin),both,TRUE,TRUE,199,194,5,NA,JAK2/STAT5 (Prolactin) signalling axis | MSigDB HALLMARK_IL2_STAT5_SIGNALING (H ) | both,NA
MG_SIG_TGFB_HALLMARK,MSIGDB,mammary_atlas,Mammary_development,signalling: TGF-beta/STAT3,both,TRUE,TRUE,54,54,1,NA,TGF-beta/STAT3 signalling axis | MSigDB HALLMARK_TGF_BETA_SIGNALING (H ) | both,NA
MG_SIG_TGFB_KEGG,MSIGDB,mammary_atlas,Mammary_development,signalling: TGF-beta/STAT3,both,TRUE,TRUE,56,55,1,NA,TGF-beta/STAT3 signalling axis | MSigDB KEGG_TGF_BETA_SIGNALING_PATHWAY (C2 CP:KEGG_LEGACY) | both,NA
MG_SIG_TGFB_REACTOME,MSIGDB,mammary_atlas,Mammary_development,signalling: TGF-beta/STAT3,both,TRUE,TRUE,99,100,0,NA,TGF-beta/STAT3 signalling axis | MSigDB REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS (C2 CP:REACTOME) | both,NA
MG_SIG_WNT_HALLMARK,MSIGDB,mammary_atlas,Mammary_development,signalling: Wnt/beta-catenin,both,TRUE,TRUE,42,41,1,NA,Wnt/beta-catenin signalling axis | MSigDB HALLMARK_WNT_BETA_CATENIN_SIGNALING (H ) | both,NA
MG_SIG_WNT_KEGG,MSIGDB,mammary_atlas,Mammary_development,signalling: Wnt/beta-catenin,both,TRUE,TRUE,75,75,0,NA,Wnt/beta-catenin signalling axis | MSigDB KEGG_WNT_SIGNALING_PATHWAY (C2 CP:KEGG_LEGACY) | both,NA
MG_SIG_WNT_REACTOME,MSIGDB,mammary_atlas,Mammary_development,signalling: Wnt/beta-catenin,both,TRUE,TRUE,121,119,2,NA,Wnt/beta-catenin signalling axis | MSigDB REACTOME_SIGNALING_BY_WNT (C2 CP:REACTOME) | both,NA
MG_STEM_GARCIASOLA,GARCIASOLA,mammary_atlas,Mammary_development,Stem,both,TRUE,TRUE,200,181,18,NA,Garcia-Sola-et-al 2021 cell-type cluster markers | Suppl1 | integrated | both,NA
MG_STEM_SAEKI_GSVA,SAEKI,mammary_atlas,Mammary_development,Stem (S5 pseudotime),gsva,TRUE,TRUE,160,145,19,NA,Saeki-et-al 2021 scGSVA differentiation-status signatures | Suppl6 | integrated | gsva,NA
MG_TEB_VS_DUCTAL_AP_GRAY_DN,GRAY,mammary_atlas,Mammary_development,TEB vs ductal (AP),both,TRUE,TRUE,150,125,27,NA,Gray-Brugge TEB vs Ductal signature sets | Suppl4 | puberty | both,NA
MG_TEB_VS_DUCTAL_AP_GRAY_UP,GRAY,mammary_atlas,Mammary_development,TEB vs ductal (AP),both,TRUE,TRUE,150,140,11,NA,Gray-Brugge TEB vs Ductal signature sets | Suppl4 | puberty | both,NA
MG_TEB_VS_DUCTAL_BA_GRAY_DN,GRAY,mammary_atlas,Mammary_development,TEB vs ductal (BA),both,TRUE,TRUE,150,136,14,NA,Gray-Brugge TEB vs Ductal signature sets | Suppl4 | puberty | both,NA
MG_TEB_VS_DUCTAL_BA_GRAY_UP,GRAY,mammary_atlas,Mammary_development,TEB vs ductal (BA),both,TRUE,TRUE,150,144,7,NA,Gray-Brugge TEB vs Ductal signature sets | Suppl4 | puberty | both,NA
MG_TEB_VS_DUCTAL_HS_GRAY_DN,GRAY,mammary_atlas,Mammary_development,TEB vs ductal (HS),both,TRUE,TRUE,150,118,32,NA,Gray-Brugge TEB vs Ductal signature sets | Suppl4 | puberty | both,NA
MG_TEB_VS_DUCTAL_HS_GRAY_UP,GRAY,mammary_atlas,Mammary_development,TEB vs ductal (HS),both,TRUE,TRUE,150,141,9,NA,Gray-Brugge TEB vs Ductal signature sets | Suppl4 | puberty | both,NA
METABRIC_MB1_BICLUSTER_GROUP1,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,470,448,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB1_BICLUSTER_GROUP2,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,369,369,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB1_HI_CV_GROUP1,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,419,401,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB1_HI_CV_GROUP2,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,gsva,FALSE,TRUE,513,497,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | gsva,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB1_METAB_GROUP1,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,gsva,FALSE,TRUE,759,747,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | gsva,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB1_METAB_GROUP2,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,gsva,FALSE,TRUE,582,561,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | gsva,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB3_BICLUSTER_GROUP1,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,307,305,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB3_BICLUSTER_GROUP2,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,257,255,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB3_HI_CV_GROUP1,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,461,470,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB3_HI_CV_GROUP2,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,304,305,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB3_METAB_GROUP1,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,gsva,FALSE,TRUE,581,574,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | gsva,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB3_METAB_GROUP2,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,477,462,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB2_BICLUSTER_GROUP1,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,gsva,FALSE,TRUE,621,615,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | gsva,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB2_BICLUSTER_GROUP2,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,156,156,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB2_HI_CV_GROUP1,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,gsva,FALSE,TRUE,626,600,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | gsva,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB2_HI_CV_GROUP2,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,270,271,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB2_METAB_GROUP1,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,gsva,FALSE,TRUE,698,677,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | gsva,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METABRIC_MB2_METAB_GROUP2,METABRIC bicluster/hi.cv/metab gene lists (group1/group2),user_curated,Mammary_development,Human BC subtype,both,TRUE,TRUE,391,386,0,NA,METABRIC bicluster/hi.cv/metab gene lists (group1/group2) | Human BC subtype | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
POMMIER_MASC_UP,Pommier et al. mammary developmental gene sets,user_curated,Mammary_development,Mammary cell state,both,TRUE,TRUE,215,215,0,NA,Pommier et al. mammary developmental gene sets | Mammary cell state | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
POMMIER_MASC_DOWN,Pommier et al. mammary developmental gene sets,user_curated,Mammary_development,Mammary cell state,both,TRUE,TRUE,229,227,0,NA,Pommier et al. mammary developmental gene sets | Mammary cell state | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
POMMIER_LP_UP,Pommier et al. mammary developmental gene sets,user_curated,Mammary_development,Mammary cell state,both,TRUE,TRUE,101,100,0,NA,Pommier et al. mammary developmental gene sets | Mammary cell state | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
POMMIER_LP_DOWN,Pommier et al. mammary developmental gene sets,user_curated,Mammary_development,Mammary cell state,both,TRUE,TRUE,22,21,0,NA,Pommier et al. mammary developmental gene sets | Mammary cell state | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
POMMIER_ML_UP,Pommier et al. mammary developmental gene sets,user_curated,Mammary_development,Mammary cell state,both,TRUE,TRUE,325,316,0,NA,Pommier et al. mammary developmental gene sets | Mammary cell state | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
POMMIER_ML_DOWN,Pommier et al. mammary developmental gene sets,user_curated,Mammary_development,Mammary cell state,both,TRUE,TRUE,100,98,0,NA,Pommier et al. mammary developmental gene sets | Mammary cell state | both,Human symbols mapped to mouse via 03_ortholog_utilities::human_to_mouse (one-to-many expanded)
METAB_ARG_PRO_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Arginine-proline,both,TRUE,TRUE,34,34,1,NA,Arginine-proline | MSigDB KEGG_ARGININE_AND_PROLINE_METABOLISM (CP:KEGG_LEGACY) | both,NA
METAB_BCAA_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Branched-chain AA,both,TRUE,TRUE,34,32,2,NA,Branched-chain AA | MSigDB KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION (CP:KEGG_LEGACY) | both,NA
METAB_BCAA_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Branched-chain AA,both,FALSE,TRUE,14,14,0,NA,Branched-chain AA | MSigDB REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM (CP:REACTOME) | both,NA
METAB_BCAA_WP,MSIGDB,msigdb,Metabolism,metabolism: Branched-chain AA,both,TRUE,TRUE,15,15,0,NA,Branched-chain AA | MSigDB WP_LEUCINE_ISOLEUCINE_AND_VALINE_METABOLISM (CP:WIKIPATHWAYS) | both,NA
METAB_CHOLESTEROL_HALLMARK,MSIGDB,msigdb,Metabolism,metabolism: Cholesterol,both,TRUE,TRUE,75,74,1,NA,Cholesterol | MSigDB HALLMARK_CHOLESTEROL_HOMEOSTASIS () | both,NA
METAB_CHOLESTEROL_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Cholesterol,both,TRUE,TRUE,21,21,0,NA,Cholesterol | MSigDB REACTOME_CHOLESTEROL_BIOSYNTHESIS (CP:REACTOME) | both,NA
METAB_CHOLESTEROL_WP,MSIGDB,msigdb,Metabolism,metabolism: Cholesterol,both,TRUE,TRUE,52,52,0,NA,Cholesterol | MSigDB WP_CHOLESTEROL_METABOLISM (CP:WIKIPATHWAYS) | both,NA
METAB_FA_BETAOX_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Fatty acid beta-oxidation,both,TRUE,TRUE,18,16,2,NA,Fatty acid beta-oxidation | MSigDB REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION (CP:REACTOME) | both,NA
METAB_FA_HALLMARK,MSIGDB,msigdb,Metabolism,metabolism: Fatty acid metabolism,both,TRUE,TRUE,157,152,8,NA,Fatty acid metabolism | MSigDB HALLMARK_FATTY_ACID_METABOLISM () | both,NA
METAB_FA_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Fatty acid metabolism,both,TRUE,TRUE,35,35,2,NA,Fatty acid metabolism | MSigDB KEGG_FATTY_ACID_METABOLISM (CP:KEGG_LEGACY) | both,NA
METAB_FA_SYNTHESIS_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Fatty acid synthesis,both,TRUE,TRUE,17,16,1,NA,Fatty acid synthesis | MSigDB REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS (CP:REACTOME) | both,NA
METAB_FA_SYNTHESIS_WP,MSIGDB,msigdb,Metabolism,metabolism: Fatty acid synthesis,both,TRUE,TRUE,18,17,1,NA,Fatty acid synthesis | MSigDB WP_FATTY_ACID_BIOSYNTHESIS (CP:WIKIPATHWAYS) | both,NA
METAB_FOLATE_WP,MSIGDB,msigdb,Metabolism,metabolism: Serine-glycine-1C,both,TRUE,TRUE,52,48,2,NA,Serine-glycine-1C | MSigDB WP_FOLATE_METABOLISM (CP:WIKIPATHWAYS) | both,NA
METAB_GLN_GLU_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Glutamine-glutamate,both,TRUE,TRUE,19,19,1,NA,Glutamine-glutamate | MSigDB KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM (CP:KEGG_LEGACY) | both,NA
METAB_GLN_GLU_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Glutamine-glutamate,both,FALSE,TRUE,8,9,0,NA,Glutamine-glutamate | MSigDB REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM (CP:REACTOME) | both,NA
METAB_GLYCEROPHOSPHOLIPID_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Phospholipid,both,TRUE,TRUE,26,26,0,NA,Phospholipid | MSigDB KEGG_GLYCEROPHOSPHOLIPID_METABOLISM (CP:KEGG_LEGACY) | both,NA
METAB_GLYCEROPHOSPHOLIPID_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Phospholipid,both,TRUE,TRUE,34,34,0,NA,Phospholipid | MSigDB REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS (CP:REACTOME) | both,NA
METAB_GLYCOLYSIS_HALLMARK,MSIGDB,msigdb,Metabolism,metabolism: Glycolysis,both,TRUE,TRUE,200,200,4,NA,Glycolysis | MSigDB HALLMARK_GLYCOLYSIS () | both,NA
METAB_GLYCOLYSIS_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Glycolysis,both,TRUE,TRUE,52,53,2,NA,Glycolysis | MSigDB KEGG_GLYCOLYSIS_GLUCONEOGENESIS (CP:KEGG_LEGACY) | both,NA
METAB_GLYCOLYSIS_WP,MSIGDB,msigdb,Metabolism,metabolism: Glycolysis,both,TRUE,TRUE,43,42,2,NA,Glycolysis | MSigDB WP_GLYCOLYSIS_AND_GLUCONEOGENESIS (CP:WIKIPATHWAYS) | both,NA
METAB_MET_CYS_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Methionine-cysteine,both,TRUE,TRUE,15,14,1,NA,Methionine-cysteine | MSigDB KEGG_CYSTEINE_AND_METHIONINE_METABOLISM (CP:KEGG_LEGACY) | both,NA
METAB_NUCLEOTIDE_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Nucleotide metabolism,both,TRUE,TRUE,56,55,2,NA,Nucleotide metabolism | MSigDB REACTOME_METABOLISM_OF_NUCLEOTIDES (CP:REACTOME) | both,NA
METAB_NUCLEOTIDE_SALVAGE_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Nucleotide salvage,both,TRUE,TRUE,15,14,1,NA,Nucleotide salvage | MSigDB REACTOME_NUCLEOTIDE_SALVAGE (CP:REACTOME) | both,NA
METAB_NUCLEOTIDE_WP,MSIGDB,msigdb,Metabolism,metabolism: Nucleotide metabolism,both,FALSE,TRUE,14,14,1,NA,Nucleotide metabolism | MSigDB WP_NUCLEOTIDE_METABOLISM (CP:WIKIPATHWAYS) | both,NA
METAB_ONE_CARBON_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Serine-glycine-1C,both,FALSE,TRUE,11,12,0,NA,Serine-glycine-1C | MSigDB KEGG_ONE_CARBON_POOL_BY_FOLATE (CP:KEGG_LEGACY) | both,NA
METAB_OXPHOS_HALLMARK,MSIGDB,msigdb,Metabolism,metabolism: OXPHOS (MSigDB),both,TRUE,TRUE,199,186,15,NA,OXPHOS (MSigDB) | MSigDB HALLMARK_OXIDATIVE_PHOSPHORYLATION () | both,NA
METAB_OXPHOS_KEGG,MSIGDB,msigdb,Metabolism,metabolism: OXPHOS (MSigDB),both,TRUE,TRUE,93,79,15,NA,OXPHOS (MSigDB) | MSigDB KEGG_OXIDATIVE_PHOSPHORYLATION (CP:KEGG_LEGACY) | both,NA
METAB_OXPHOS_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: OXPHOS (MSigDB),both,TRUE,TRUE,79,79,1,NA,OXPHOS (MSigDB) | MSigDB REACTOME_RESPIRATORY_ELECTRON_TRANSPORT (CP:REACTOME) | both,NA
METAB_PHOSPHOLIPID_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Phospholipid,both,TRUE,TRUE,55,54,1,NA,Phospholipid | MSigDB REACTOME_PHOSPHOLIPID_METABOLISM (CP:REACTOME) | both,NA
METAB_PPP_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Pentose phosphate,both,TRUE,TRUE,20,21,0,NA,Pentose phosphate | MSigDB KEGG_PENTOSE_PHOSPHATE_PATHWAY (CP:KEGG_LEGACY) | both,NA
METAB_PPP_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Pentose phosphate,both,FALSE,TRUE,9,10,0,NA,Pentose phosphate | MSigDB REACTOME_PENTOSE_PHOSPHATE_PATHWAY (CP:REACTOME) | both,NA
METAB_PURINE_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Purine,both,TRUE,TRUE,80,79,4,NA,Purine | MSigDB KEGG_PURINE_METABOLISM (CP:KEGG_LEGACY) | both,NA
METAB_PYRIMIDINE_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Pyrimidine,both,TRUE,TRUE,62,60,4,NA,Pyrimidine | MSigDB KEGG_PYRIMIDINE_METABOLISM (CP:KEGG_LEGACY) | both,NA
METAB_PYRIMIDINE_WP,MSIGDB,msigdb,Metabolism,metabolism: Pyrimidine,both,TRUE,TRUE,54,52,4,NA,Pyrimidine | MSigDB WP_PYRIMIDINE_METABOLISM (CP:WIKIPATHWAYS) | both,NA
METAB_SER_GLY_KEGG,MSIGDB,msigdb,Metabolism,metabolism: Serine-glycine-1C,both,TRUE,TRUE,18,18,0,NA,Serine-glycine-1C | MSigDB KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM (CP:KEGG_LEGACY) | both,NA
METAB_SULFUR_AA_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: Methionine-cysteine,both,FALSE,TRUE,13,13,0,NA,Methionine-cysteine | MSigDB REACTOME_SULFUR_AMINO_ACID_METABOLISM (CP:REACTOME) | both,NA
METAB_TCA_KEGG,MSIGDB,msigdb,Metabolism,metabolism: TCA cycle,both,TRUE,TRUE,27,27,0,NA,TCA cycle | MSigDB KEGG_CITRATE_CYCLE_TCA_CYCLE (CP:KEGG_LEGACY) | both,NA
METAB_TCA_REACTOME,MSIGDB,msigdb,Metabolism,metabolism: TCA cycle,both,TRUE,TRUE,24,24,0,NA,TCA cycle | MSigDB REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE (CP:REACTOME) | both,NA
METAB_UREA_CYCLE_WP,MSIGDB,msigdb,Metabolism,metabolism: Arginine-proline,both,TRUE,TRUE,17,18,0,NA,Arginine-proline | MSigDB WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS (CP:WIKIPATHWAYS) | both,NA
